27 4096 0
83 -83.2773 116.136 -0.397654 0.397654 -5.77637 1 0 0.1188 -1 0 1
84 -31.2028 118.033 0.549464 0 -12.2828 0.777887 0 0.054 -1 0 0
85 22.1203 -149.275 0.685261 0 -25.3668 0.0572733 0 0.054 -1 0 0
86 -15.9563 71.8244 0.269757 0 -21.0414 1 0 0.054 -1 0 0
87 85.6534 5.86813 0.450655 0 -6.5353 0.147162 0 0.054 -1 0 0
88 -18.2122 -23.9325 -0.145034 0.145034 21.2607 0 0 0.1188 -1 0 1
89 -85.4369 166.553 -0.85656 0.85656 27.6135 0.264646 0 0.1188 -1 0 1
90 33.93 -159.05 -0.670016 0.670016 35.4554 0.177011 0 0.1188 -1 0 1
91 -44.9563 17.7216 -0.801777 0.801777 18.4467 0.474582 0 0.1188 -1 0 1
92 78.2305 49.7774 0.926768 0 7.3088 1 0 0.054 -1 0 0
93 9.78373 40.2195 0.462671 0 -0.137656 0.639035 0 0.054 -1 0 0
94 11.8867 -122.887 0.541207 0 -21.0017 0 0 0.054 -1 0 0
95 -69.1069 -163.439 -0.830478 0.830478 -28.5795 0.402897 0 0.1188 -1 0 1
96 86.3119 -116.881 -0.0334084 0.0334084 -27.9682 0 0 0.1188 -1 0 1
97 -1.50914 -9.55016 -0.301613 0.301613 -17.9267 0.322053 0 0.1188 -1 0 1
98 26.9593 -162.699 0.226084 0 37.6278 0.714657 0 0.054 -1 0 0
99 -81.8453 -45.1395 -0.984815 0.984815 12.7663 0.304647 0 0.1188 -1 0 1
100 0.187179 14.1759 0.319709 0 17.9094 0.400376 0 0.054 -1 0 0
101 -77.2976 51.2709 0.880538 0 -29.3468 1 0 0.054 -1 0 0
102 24.5526 108.342 0.157347 0 18.5067 1 0 0.054 -1 0 0
103 25.7919 -15.029 0.630528 0 9.34135 0.591681 0 0.054 -1 0 0
104 22.6691 115.354 0.939688 0 16.6401 1 0 0.054 -1 0 0
105 -54.7576 -155.03 -0.574278 0.574278 -24.5627 0.332741 0 0.1188 -1 0 1
106 -82.9866 42.5714 0.347897 0 -7.44206 0.687882 0 0.054 -1 0 0
107 -32.5844 124.155 0.378158 0 -29.7012 0.827254 0 0.054 -1 0 0
108 -43.075 -1.42652 -0.737894 0.737894 16.9511 0.684965 0 0.1188 -1 0 1
109 23.2097 135.89 -0.904725 0.904725 22.5113 0.740657 0 0.1188 -1 0 1
110 84.1645 17.2699 -0.635806 0.635806 0.56121 1 0 0.1188 -1 0 1
111 55.2303 176.582 0.459002 0 0.495078 0 0 0.054 -1 0 0
112 -44.997 28.9958 -0.318312 0.318312 29.1227 1 0 0.1188 -1 0 1
113 64.5143 -25.5622 0.350699 0 24.0662 0.353545 0 0.054 -1 0 0
114 -47.1175 -44.0176 0.814475 0 5.80669 0 0 0.054 -1 0 0
115 58.7623 -64.7821 -0.396819 0.396819 34.2723 0 0 0.1188 -1 0 1
116 -80.3726 165.075 0.788084 0 28.2024 0 0 0.054 -1 0 0
117 -32.5235 162.022 0.343145 0 35.2139 0.391312 0 0.054 -1 0 0
118 -1.25538 -150.018 -0.11507 0.11507 -23.619 0.167981 0 0.1188 -1 0 1
119 -30.8404 62.1066 -0.561854 0.561854 21.386 1 0 0.1188 -1 0 1
120 50.6333 -139.153 -0.827284 0.827284 36.784 0.199613 0 0.1188 -1 0 1
121 -79.6394 17.8304 -0.904512 0.904512 -0.216389 1 0 0.1188 -1 0 1
122 8.26484 74.0993 -0.750125 0.750125 38.2251 0.950704 0 0.1188 -1 0 1
123 47.0719 42.5585 0.714297 0 -21.3183 1 0 0.054 -1 0 0
124 -13.3035 -99.8725 -0.879017 0.879017 -2.84292 0.0798731 0 0.1188 -1 0 1
